MonthGive,Region,YearsGive,AveDonAmt,LastDonAmt,DonPerYear,NewDonor,Age20t29,Age20t39,Age60pls,Age70pls,Age80pls,AdultAge,SomeUnivP,FinUnivP,hh1t2mem,hh1mem,AveIncEA,DwelValEA,EngPrmLang
No,R1,9,15,15,0.111111111,No,0.105263158,0.321052632,0.02631579,0,0,40,0.2,0.095652174,0.370967742,0.080645161,71760,100490,0.989528796
No,R3,2,5,5,1,No,0.085972851,0.266968326,0.067873303,0.031674208,0,42.68965517,0.416058394,0.262773723,0.333333333,0.060606061,77595,276564,0.921658986
No,R2,4,100,100,0.75,No,0.243421053,0.532894737,0.085526316,0.039473684,0.02631579,39.75182482,0.68,0.544,0.8,0.32,63418,448680,0.979865772
No,R3,3,50,50,0.333333333,No,0.12849162,0.30726257,0.117318436,0.061452514,0.022346369,44.4375,0.190082645,0.090909091,0.528571429,0.171428571,54712,191097,0.966292135
No,R4,11,4,5,0.272727273,No,0.183206107,0.297709924,0.20610687,0.114503817,0.038167939,47.16504854,0.141414141,0.070707071,0.8125,0.375,35516,238032,1
No,R4,7,37.5,25,0.285714286,No,0.138888889,0.357142857,0.03968254,0.011904762,0.003968254,38.98051948,0.161490683,0.093167702,0.333333333,0.076923077,64369,115735,0.948818898
No,R2,8,9,7,0.375,No,0.107142857,0.316326531,0.153061225,0.06122449,0.015306122,45.64864865,0.341085271,0.209302326,0.554054054,0.175675676,77529,334588,0.963917526
No,R2,3,10,10,0.333333333,No,0.163461539,0.293269231,0.125,0.052884615,0.009615385,44.16774194,0.716049383,0.537037037,0.52,0.253333333,75085,569256,0.802884615
No,R2,6,2,2,0.166666667,No,0.122065728,0.244131455,0.248826291,0.14084507,0.03286385,49.90963855,0.441558442,0.272727273,0.45945946,0.162162162,62898,347328,0.711627907
No,R3,2,5,5,0.5,No,0.17032967,0.483516484,0.005494506,0.005494506,0.005494506,33.86111111,0.235294118,0.082352941,0.264150943,0,48756,0,0.895027624
No,R1,8,5,5,0.375,No,0.076502732,0.218579235,0.196721312,0.098360656,0.016393443,49.12878788,0.181102362,0.070866142,0.606060606,0.196969697,55626,167168,0.971910112
No,R1,6,5,5,0.166666667,No,0.055,0.17,0.36,0.155,0.02,54.68387097,0.242857143,0.085714286,0.682926829,0.085365854,46711,169605,0.990338164
No,R1,7,10,10,0.142857143,No,0.091836735,0.295918367,0.12244898,0.076530612,0.020408163,45.32846715,0.217741936,0.056451613,0.594594595,0.202702703,43177,178146,1
No,R5,7,10,10,0.428571429,No,0.069306931,0.198019802,0.346534654,0.202970297,0.059405941,54.93377483,0.027972028,0,0.688888889,0.277777778,27826,111974,0.980295567
No,R6,3,6,6,0.333333333,No,0.142857143,0.279761905,0.220238095,0.136904762,0.053571429,48.36666667,0.3,0.15,0.705128205,0.41025641,37210,140619,0.976331361
No,R6,3,20,20,0.333333333,No,0.109170306,0.288209607,0.104803493,0.043668122,0.013100437,43.65771812,0.28030303,0.159090909,0.413333333,0.12,62990,133639,0.913043478
No,R5,2,4,4,0.5,No,0.072289157,0.289156627,0.036144578,0,0,39.95918367,0.269230769,0.076923077,0.16,0.08,63675,145423,0.967391304
No,R3,7,2.5,2.5,0.142857143,No,0.167235495,0.358361775,0.098976109,0.040955631,0.006825939,41.50251256,0.163841808,0.084745763,0.346153846,0.128205128,53995,276446,0.562068966
No,R6,9,20,20,0.222222222,No,0.066666667,0.164102564,0.441025641,0.287179487,0.123076923,59.0310559,0.129770992,0.061068702,0.773809524,0.285714286,45601,154381,0.97826087
No,R5,8,5,5,0.25,No,0.025,0.0375,0.7125,0.3875,0.0875,65.37837838,0.125,0.027777778,0.866666667,0.288888889,27595,0,0.987951807
No,R2,7,6.25,5,0.571428571,No,0.104803493,0.222707424,0.165938865,0.091703057,0.030567686,48.07185629,0.557471264,0.356321839,0.463414634,0.109756098,87442,470117,0.931034483
No,R3,7,15.66666667,2,0.428571429,No,0.15248227,0.265957447,0.081560284,0.024822695,0.010638298,43.17766498,0.32967033,0.126373626,0.256410256,0.051282051,75766,282081,0.929078014
No,R1,9,7.142857143,10,0.777777778,No,0.169230769,0.276923077,0.338461539,0.207692308,0.069230769,51.59482759,0.560747664,0.392523365,0.761904762,0.365079365,83584,444367,0.976377953
No,R1,4,30,30,0.25,No,0.17948718,0.41025641,0.17948718,0.115384615,0.038461539,44.07258065,0.380165289,0.198347107,0.576271186,0.220338983,50754,175631,0.956521739
No,R3,4,10,10,0.5,No,0.126760563,0.253521127,0.14084507,0.056338028,0.028169014,46.08333333,0.111111111,0.066666667,0.730769231,0.346153846,43290,79985,0.985294118
No,R1,2,124,150,1,No,0.1,0.304761905,0.104761905,0.066666667,0.014285714,44.11029412,0.294573643,0.062015504,0.434782609,0.101449275,55519,229166,0.943396226
No,R5,11,50,50,0.181818182,No,0.077319588,0.159793814,0.381443299,0.19072165,0.030927835,55.61038961,0.278571429,0.15,0.7125,0.1625,44750,147492,0.969072165
No,R4,2,40,40,0.5,No,0.13,0.37,0.08,0.04,0.01,41.28571429,0.313432836,0.149253731,0.536585366,0.268292683,58272,138580,0.97029703
No,R5,2,15,15,0.5,No,0.165178571,0.339285714,0.125,0.044642857,0.008928571,42.87179487,0.210884354,0.054421769,0.473684211,0.144736842,50264,166937,0.907079646
No,R5,2,5,5,1,No,0.082758621,0.248275862,0.2,0.096551724,0.034482759,48.75247525,0.144329897,0.06185567,0.677419355,0.370967742,30685,95822,0.97260274
No,R4,2,5,5,0.5,No,0.155913979,0.306451613,0.064516129,0.016129032,0.005376344,41.16806723,0.14159292,0.044247788,0.47761194,0.179104478,59863,73895,0.894179894
No,R5,5,10,10,0.2,No,0.105882353,0.205882353,0.382352941,0.211764706,0.047058824,54.29577465,0.246376812,0.094202899,0.704225352,0.154929578,49956,187794,0.893491124
No,R4,8,4.25,5,0.5,No,0.12890625,0.296875,0.1328125,0.0546875,0.01171875,44.36046512,0.184713376,0.133757962,0.452380952,0.178571429,57253,129087,0.988
No,R5,3,5,5,0.333333333,No,0.083769634,0.204188482,0.282722513,0.183246073,0.120418848,53.82978723,0.194915254,0.101694915,0.628571429,0.3,37564,173438,0.884615385
No,R1,6,18,10,0.833333333,No,0.071917808,0.178082192,0.25,0.116438356,0.017123288,51.52727273,0.471428571,0.285714286,0.557692308,0.096153846,83492,339576,0.924914676
No,R3,4,5,5,0.25,No,0.094339623,0.220125786,0.232704403,0.144654088,0.031446541,50.50420168,0.354545455,0.172727273,0.596774194,0.161290323,51007,238054,0.968944099
No,R4,3,10,10,0.333333333,No,0.164251208,0.347826087,0.106280193,0.038647343,0.009661836,42.75675676,0.165467626,0.079136691,0.625,0.225,51336,114106,0.921182266
No,R3,1,25,25,1,No,0.111111111,0.206349206,0.365079365,0.190476191,0.047619048,54.19607843,0.35,0.15,0.739130435,0.086956522,48518,313203,1
No,R5,3,15,15,0.333333333,No,0.074074074,0.296296296,0.033333333,0,0,40.31210191,0.320512821,0.115384615,0.265822785,0.025316456,60760,169414,1
No,R1,9,10,10,0.111111111,No,0.102362205,0.244094488,0.181102362,0.086614173,0.023622047,47.62222222,0.180722892,0.084337349,0.641509434,0.339622642,44291,129636,0.960629921
No,R1,7,25,30,0.285714286,No,0.103092784,0.242268041,0.149484536,0.056701031,0.020618557,46.86231884,0.166666667,0.098484849,0.478873239,0.169014085,57898,146719,0.959183674
No,R4,9,10.75,8,0.444444444,No,0.136929461,0.302904564,0.112033195,0.045643154,0.01659751,43.53289474,0.141843972,0.035460993,0.518518519,0.172839506,55368,129570,0.904564315
No,R5,9,5,5,0.111111111,No,0.073033708,0.219101124,0.213483146,0.08988764,0.039325843,49.61363636,0.25,0.153225807,0.608695652,0.173913044,50832,177922,0.971428571
No,R1,5,50,50,0.6,No,0.112676056,0.288732394,0.246478873,0.154929578,0.070422535,49.94782609,0.439655172,0.301724138,0.677966102,0.338983051,55858,230141,0.916083916
No,R5,9,7.5,10,0.222222222,No,0.055555556,0.194444444,0.356481482,0.175925926,0.037037037,54.56363636,0.229299363,0.121019108,0.666666667,0.137931035,55822,160897,0.986046512
No,R5,4,15,10,0.5,No,0.149321267,0.321266968,0.117647059,0.058823529,0.009049774,43.42384106,0.202702703,0.047297297,0.467532468,0.155844156,45327,141852,0.977678571
No,R3,8,24,25,0.625,No,0.116564417,0.27607362,0.153374233,0.067484663,0.018404908,46.4587156,0.126213592,0.058252427,0.48,0.1,48253,190261,0.928571429
No,R1,4,6,6,0.25,No,0.103305785,0.276859504,0.20661157,0.095041322,0.02892562,47.94767442,0.137931035,0.062068966,0.534883721,0.11627907,46886,139735,0.965665236
No,R1,9,10,20,0.333333333,No,0.108910891,0.282178218,0.198019802,0.099009901,0.024752475,47.11564626,0.211382114,0.113821138,0.573333333,0.253333333,50224,226935,0.865671642
No,R1,3,10,10,0.333333333,No,0.091836735,0.295918367,0.12244898,0.076530612,0.020408163,45.32846715,0.217741936,0.056451613,0.594594595,0.202702703,43177,178146,1
No,R2,4,40,40,0.25,No,0.168421053,0.410526316,0.115789474,0.073684211,0.031578947,42.29166667,0.15942029,0.057971015,0.707317073,0.365853659,35637,146855,0.84375
No,R2,9,6,10,0.222222222,No,0.181034483,0.331896552,0.142241379,0.094827586,0.034482759,44.10465116,0.553333333,0.366666667,0.452054795,0.178082192,68895,599565,0.624454149
No,R1,8,10,10,0.125,No,0.092783505,0.257731959,0.164948454,0.051546392,0.005154639,46.71428571,0.115384615,0.061538462,0.608108108,0.22972973,47393,139158,0.994845361
No,R3,2,5,5,0.5,No,0.081272085,0.229681979,0.077738516,0.035335689,0.007067138,44.51381216,0.300578035,0.12716763,0.308641975,0.061728395,78781,285277,0.88028169
No,R1,11,17.5,20,0.363636364,No,0.119496855,0.283018868,0.163522013,0.081761006,0.018867925,46.50847458,0.166666667,0.049019608,0.571428571,0.190476191,46051,160617,0.945121951
No,R2,3,5,5,0.333333333,No,0.130801688,0.261603376,0.168776371,0.075949367,0.016877637,46.56179775,0.403726708,0.204968944,0.386666667,0.04,81731,307870,0.958158996
No,R2,8,20,20,0.125,No,0.080645161,0.252688172,0.102150538,0.02688172,0.005376344,44.33070866,0.225,0.141666667,0.46031746,0.206349206,55883,283381,0.989189189
No,R5,2,5,5,0.5,No,0.050925926,0.208333333,0.134259259,0.064814815,0.018518519,47.77777778,0.322147651,0.187919463,0.51948052,0.194805195,49376,222487,0.98173516
No,R3,10,41.66666667,50,0.6,No,0.106382979,0.228723404,0.218085106,0.090425532,0.021276596,49.13432836,0.196850394,0.078740158,0.558823529,0.191176471,44449,150597,0.967213115
No,R6,2,50,50,0.5,No,0.2,0.4,0.145454546,0.109090909,0.036363636,42.93902439,0.298701299,0.155844156,0.740740741,0.425925926,24464,118427,0.99137931
No,R3,11,28.33333333,20,0.272727273,No,0.05511811,0.141732284,0.637795276,0.566929134,0.362204724,67.78571429,0.205882353,0.088235294,0.866666667,0.546666667,48661,201505,0.991869919
No,R5,3,20,20,0.333333333,No,0.138297872,0.319148936,0.138297872,0.063829787,0,44.38095238,0.156862745,0.039215686,0.545454546,0.242424242,37420,130078,0.67032967
No,R4,3,5,5,0.333333333,No,0.207692308,0.373076923,0.069230769,0.026923077,0.007692308,39.03030303,0.148148148,0.080246914,0.477777778,0.188888889,43330,116211,0.901960784
No,R1,2,18.33333333,15,1.5,No,0.104395604,0.285714286,0.230769231,0.148351648,0.043956044,48.71830986,0.620155039,0.418604651,0.571428571,0.194805195,56781,231828,0.972527473
No,R5,2,20,20,0.5,No,0.091703057,0.270742358,0.061135371,0.030567686,0.008733625,42.8630137,0.258992806,0.122302158,0.328571429,0.085714286,71335,161299,1
No,R1,10,3.75,2,0.4,No,0.061320755,0.183962264,0.193396226,0.089622642,0.018867925,50.01923077,0.300699301,0.195804196,0.492957747,0.056338028,62660,356612,0.995192308
No,R5,9,25,25,0.555555556,No,0.153005465,0.295081967,0.256830601,0.12568306,0.027322404,48.8,0.230769231,0.097902098,0.743902439,0.243902439,32466,137134,0.930107527
No,R1,9,10,10,0.111111111,No,0.086956522,0.217391304,0.15942029,0.072463768,0.014492754,47.68627451,0.377358491,0.188679245,0.5,0.083333333,55280,215521,0.852941177
No,R2,3,15,5,0.666666667,No,0.117424242,0.28030303,0.071969697,0.022727273,0,42.76502732,0.502673797,0.28342246,0.253333333,0.026666667,79236,402048,0.744360902
No,R4,8,20,20,0.25,No,0.086092715,0.258278146,0.092715232,0.01986755,0,43.71717172,0.093457944,0,0.44,0.14,54767,164616,0.993548387
No,R2,12,7.2,6,0.416666667,No,0.085106383,0.269503546,0.170212766,0.063829787,0.014184397,46.70103093,0.366666667,0.188888889,0.488372093,0.162790698,60922,288445,0.802919708
No,R5,5,3.5,2,0.4,No,0.20212766,0.393617021,0.191489362,0.106382979,0.04787234,44.12857143,0.308823529,0.117647059,0.641025641,0.205128205,42935,161898,1
No,R3,4,50,50,0.5,No,0.120535714,0.290178571,0.107142857,0.040178571,0.013392857,44,0.289473684,0.131578947,0.384615385,0.061538462,58640,259585,0.660633484
No,R1,9,10,10,0.111111111,No,0.145945946,0.324324324,0.135135135,0.05945946,0.010810811,44.19230769,0.095652174,0.017391304,0.563380282,0.197183099,38917,108213,0.989071038
No,R3,9,6,6,0.111111111,No,0.107784431,0.323353293,0.173652695,0.083832335,0.02994012,46.4789916,0.28440367,0.110091743,0.517241379,0.172413793,45522,144021,0.97515528
No,R2,2,20,20,1,No,0.086419753,0.228395062,0.222222222,0.111111111,0.030864198,49.75652174,0.264150943,0.179245283,0.625,0.203125,51660,219429,0.969512195
No,R1,10,50,50,0.1,No,0.185483871,0.370967742,0.217741936,0.137096774,0.064516129,46.26666667,0.336538462,0.25,0.869565217,0.47826087,38475,180794,0.959016393
No,R2,2,33.33333333,50,1.5,No,0.101694915,0.254237288,0.389830509,0.177966102,0.050847458,52.91452992,0.339622642,0.216981132,0.92,0.546666667,44458,226500,0.861788618
No,R2,5,25,25,0.2,No,0.167567568,0.324324324,0.167567568,0.07027027,0.027027027,44.61428571,0.544217687,0.299319728,0.516666667,0.083333333,58062,490864,0.548387097
No,R2,4,5,5,0.5,No,0.123595506,0.27340824,0.101123596,0.04494382,0.014981273,44.2513369,0.409574468,0.20212766,0.320987654,0.111111111,64388,294349,0.695817491
No,R1,4,2,2,0.25,No,0.111731844,0.335195531,0.184357542,0.106145251,0.027932961,46.54676259,0.219512195,0.089430894,0.64,0.293333333,51702,193959,0.93989071
No,R6,7,2,2,0.142857143,No,0.145922747,0.326180258,0.098712446,0.038626609,0.008583691,42.1986755,0.163265306,0.068027211,0.423076923,0.153846154,50518,108836,0.995670996
No,R2,4,5,5,0.5,No,0.363636364,0.626262626,0.121212121,0.080808081,0.04040404,38.37634409,0.440476191,0.202380952,0.943661972,0.676056338,23115,135594,0.744897959
No,R3,9,10,10,0.222222222,No,0.112840467,0.272373541,0.143968872,0.06614786,0.007782101,45.50588235,0.245508982,0.125748503,0.4375,0.0625,57662,174164,0.903846154
No,R2,2,10,10,0.5,No,0.117424242,0.28030303,0.071969697,0.022727273,0,42.76502732,0.502673797,0.28342246,0.253333333,0.026666667,79236,402048,0.744360902
No,R1,6,15,10,0.333333333,No,0.131944444,0.277777778,0.340277778,0.243055556,0.104166667,53.39166667,0.13592233,0.019417476,0.835294118,0.576470588,24024,115351,0.971830986
No,R2,2,12.5,5,1,No,0.209090909,0.527272727,0.072727273,0.027272727,0.018181818,39.12371134,0.431818182,0.25,0.830769231,0.523076923,43256,156201,0.732142857
No,R4,7,20,20,0.142857143,No,0.127358491,0.33490566,0.070754717,0.033018868,0.014150943,41.91390729,0.311594203,0.152173913,0.639534884,0.302325581,47798,95597,0.903846154
No,R1,2,5,5,0.5,No,0.094117647,0.247058824,0.247058824,0.129411765,0.011764706,50.19047619,0.320754717,0.226415094,0.606060606,0.333333333,48033,172205,1
No,R5,9,6,2,0.222222222,No,0.104417671,0.265060241,0.152610442,0.068273092,0.016064257,46.27272727,0.209150327,0.098039216,0.45,0.0875,85966,143329,0.971774194
No,R3,3,10,10,0.333333333,No,0.10041841,0.29707113,0.087866109,0.046025105,0.016736402,42.98657718,0.342857143,0.2,0.253968254,0.079365079,60132,286961,0.722222222
No,R3,4,25,25,0.25,No,0.127272727,0.318181818,0.336363636,0.227272727,0.063636364,51.7,0.093023256,0.023255814,0.863636364,0.560606061,26612,131076,0.9
No,R2,4,7.5,5,0.5,No,0.169014085,0.399061033,0.145539906,0.0657277,0.018779343,43.34146342,0.331125828,0.158940397,0.538461539,0.153846154,60834,318999,0.814285714
No,R1,1,5,5,1,No,0.139372822,0.31010453,0.06271777,0.017421603,0.003484321,41.08648649,0.255813954,0.104651163,0.464646465,0.131313131,56330,170874,0.955172414
No,R5,7,6,6,0.428571429,No,0.118644068,0.265536723,0.248587571,0.129943503,0.028248588,49.08759124,0.2890625,0.1640625,0.67948718,0.294871795,59177,127824,0.943502825
No,R5,6,11.25,10,0.666666667,No,0.074074074,0.296296296,0.033333333,0,0,40.31210191,0.320512821,0.115384615,0.265822785,0.025316456,60760,169414,1
No,R5,10,16.66666667,20,0.6,No,0.100456621,0.251141553,0.205479452,0.077625571,0.01826484,48.2327044,0.285714286,0.142857143,0.556962025,0.139240506,56144,188176,0.950226244
No,R2,5,15,10,0.6,No,0.13592233,0.286407767,0.087378641,0.014563107,0,42.99337748,0.433823529,0.286764706,0.457142857,0.114285714,76571,289635,0.874396135
No,R1,10,10,10,0.1,No,0.120689655,0.224137931,0.379310345,0.232758621,0.060344828,53.84693878,0.125,0.056818182,0.714285714,0.183673469,46007,161042,0.973684211
No,R3,2,10,10,0.5,No,0.154411765,0.345588235,0.066176471,0.036764706,0,41.13978495,0.142857143,0.025974026,0.342105263,0,61234,325555,0.873134328
No,R3,6,10,10,0.166666667,No,0.067567568,0.168918919,0.506756757,0.324324324,0.081081081,59.21374046,0.254098361,0.106557377,0.757142857,0.2,54492,228414,0.986666667
No,R1,10,66.66666667,50,0.3,No,0.076502732,0.218579235,0.196721312,0.098360656,0.016393443,49.12878788,0.181102362,0.070866142,0.606060606,0.196969697,55626,167168,0.971910112
No,R1,8,31.66666667,35,0.375,No,0.063291139,0.132911392,0.417721519,0.297468354,0.113924051,58.84732824,0.592,0.44,0.756756757,0.337837838,74938,379896,0.922077922
No,R5,3,5,5,0.333333333,No,0.125714286,0.251428571,0.245714286,0.12,0.022857143,49.21323529,0.333333333,0.170542636,0.625,0.263888889,51441,150094,0.937142857
No,R3,8,15,20,0.25,No,0.103773585,0.198113208,0.471698113,0.339622642,0.08490566,57.71276596,0.222222222,0.055555556,0.901639344,0.442622951,43465,155776,0.961904762
No,R5,2,10,10,0.5,No,0.185840708,0.389380531,0.238938053,0.168141593,0.07079646,47.14772727,0.197530864,0.074074074,0.75,0.307692308,32352,130674,0.9375
No,R2,9,10,10,0.111111111,No,0.20441989,0.453038674,0.127071823,0.060773481,0.027624309,41.45070423,0.286821705,0.139534884,0.575757576,0.212121212,38140,284506,0.7
No,R3,6,30,30,0.166666667,No,0.125581395,0.306976744,0.102325581,0.037209302,0.004651163,43.48322148,0.265151515,0.159090909,0.465753425,0.191780822,63659,276448,0.912442396
No,R5,5,6,6,0.2,No,0.102857143,0.262857143,0.154285714,0.068571429,0.028571429,46.47107438,0.217741936,0.096774194,0.605633803,0.225352113,47550,141362,0.954545455
No,R6,10,22.14285714,20,0.7,No,0.099099099,0.252252252,0.153153153,0.058558559,0.018018018,46.91025641,0.225165563,0.099337748,0.493506494,0.103896104,54173,129358,0.986238532
No,R1,6,5,5,0.166666667,No,0.098130841,0.163551402,0.228971963,0.140186916,0.046728972,51.55900621,0.603896104,0.467532468,0.464788732,0.098591549,85549,349930,0.952606635
No,R2,11,248,240,0.454545455,No,0.146226415,0.264150943,0.146226415,0.075471698,0.023584906,45.88461539,0.58490566,0.396226415,0.245901639,0.049180328,121716,833921,0.549295775
No,R5,2,50,50,0.5,No,0.177966102,0.347457627,0.186440678,0.06779661,0.008474576,45.35051546,0.361445783,0.192771084,0.74,0.18,51944,173439,0.957627119
No,R2,1,10,10,1,No,0.067510549,0.265822785,0.067510549,0.021097046,0.008438819,43.1589404,0.5,0.296052632,0.386666667,0.026666667,86959,386109,0.945147679
No,R4,6,10,10,0.166666667,No,0.143382353,0.356617647,0.022058824,0.003676471,0,37.71875,0.116564417,0.036809816,0.24,0.04,70843,131755,0.882783883
No,R3,8,16,10,0.625,No,0.078947368,0.164473684,0.486842105,0.335526316,0.092105263,59.27906977,0.428571429,0.238095238,0.766233766,0.311688312,46994,241804,0.953947368
No,R2,4,27.5,25,0.5,No,0.150943396,0.358490566,0.20754717,0.113207547,0.028301887,45.95,0.205882353,0.073529412,0.568181818,0.181818182,41421,151927,0.924528302
No,R2,1,20,20,1,No,0.086757991,0.287671233,0.091324201,0.02739726,0.00913242,43.47552448,0.263565892,0.139534884,0.402777778,0.097222222,57113,237145,1
No,R5,1,5,5,1,No,0.083769634,0.204188482,0.282722513,0.183246073,0.120418848,53.82978723,0.194915254,0.101694915,0.628571429,0.3,37564,173438,0.884615385
No,R1,1,10,10,1,No,0.081395349,0.296511628,0.11627907,0.040697674,0.011627907,44.71666667,0.247619048,0.114285714,0.523809524,0.111111111,56853,197058,1
