spell,censor1,censor2,censor3,censor4,ui,reprate,logwage,tenure,disrate,slack,abolpos,explose,stateur,houshead,married,female,child,ychild,nonwhite,age,schlt12,schgt12,smsa,bluecoll,mining,constr,transp,trade,fire,services,pubadmin,year85,year87,year89,midatl,encen,wncen,southatl,escen,wscen,mountain,pacific
1,1,0,0,0,0,.43099999,6.1092477,20,.0040000002,1,0,0,5.5999999,1,1,0,0,0,0,53,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7,1,0,0,0,0,.51999998,5.0814042,1,.012,0,0,0,5.5999999,1,1,0,0,0,1,35,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7,1,0,0,0,1,.51999998,5.7037826,0,.0070000002,0,0,0,5.5999999,0,1,1,1,0,1,37,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12,0,0,0,1,0,.46200001,6.0402546,12,.0049999999,0,0,1,5.5999999,1,1,0,0,0,0,40,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
15,1,0,0,0,1,.19400001,6.9077554,5,.0020000001,0,1,1,5.5999999,1,1,0,1,0,1,44,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
2,1,0,0,0,1,.19400001,6.9077554,6,.0020000001,0,0,0,5.5999999,1,0,0,0,0,0,37,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,1,0,0,0,1,.51999998,5.3471074,1,.0099999998,0,1,1,5.5999999,1,0,1,1,0,1,34,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
14,0,0,0,1,1,.55000001,5.2983174,2,.025,0,1,1,4.9000001,0,1,1,0,0,0,60,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,1,.55000001,5.7037826,3,.017000001,0,0,1,4.9000001,1,0,1,0,0,0,22,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8,0,1,0,0,1,.55000001,5.0106354,5,.033,1,0,0,4.9000001,0,1,1,1,0,0,28,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9,0,0,0,1,1,.55000001,5.0751739,2,.030999999,1,0,1,4.9000001,1,1,0,1,0,0,29,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,0,0,0,1,1,.55000001,5.0106354,0,.033,1,0,1,4.9000001,0,0,1,1,0,0,20,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,0,0,0,1,1,.55000001,5.521461,1,.02,0,1,0,4.9000001,1,1,0,0,0,0,25,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
14,1,0,0,0,1,.435,5.9914646,2,.013,1,0,1,4.9000001,1,1,0,1,1,0,32,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7,1,0,0,0,1,.21799999,6.6846118,1,.0060000001,0,1,0,4.9000001,1,1,0,1,1,0,37,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,.55000001,5.521461,8,.02,0,1,0,4.9000001,1,1,0,0,0,0,53,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7,0,0,1,0,1,.55000001,5.1357985,5,.028999999,0,0,1,4.9000001,0,1,1,1,1,0,31,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,0,0,0,1,0,.5,5.2983174,4,.25,1,0,1,7.9000001,1,0,0,0,0,0,38,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1,0,0,0,0,.5,5.1647859,1,.25,0,0,0,7.9000001,0,1,1,0,0,0,52,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6,0,0,0,1,0,.5,5.7838254,0,.25,0,1,1,7.9000001,1,1,0,1,1,0,30,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
14,0,0,1,0,1,.5,5.8289456,1,.25,1,0,0,7.9000001,0,0,0,1,0,0,21,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9,0,1,0,0,1,.34599999,6.2146082,3,.17299999,0,0,1,7.9000001,0,0,0,0,0,0,37,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9,0,0,0,1,1,.34599999,6.2146082,7,.17299999,0,0,1,7.9000001,1,0,0,0,0,0,37,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9,0,0,0,1,0,.433,5.9914646,16,.21600001,1,0,1,7.9000001,1,0,1,0,0,0,37,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
11,0,0,1,0,1,.5,5.521461,0,.25,1,0,0,7.9000001,0,1,1,1,0,0,35,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5,1,0,0,0,0,.5,5.0106354,0,.25,1,0,1,7.9000001,0,0,0,0,0,1,26,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2,0,0,1,0,0,.5,5.220356,0,.25,0,0,0,7.9000001,1,1,0,1,0,0,27,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
11,0,0,0,1,1,.5,5.6347895,1,.25,1,0,1,7.9000001,1,0,1,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
13,0,0,1,0,1,.5,4.7535901,0,.25,1,0,1,7.9000001,1,0,1,1,0,0,26,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2,0,0,1,0,0,.5,5.2983174,1,.25,0,0,1,7.9000001,0,0,0,1,0,0,20,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7,0,0,1,0,1,.5,5.6347895,2,.25,1,0,0,7.9000001,1,0,1,0,0,0,29,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1,0,0,0,0,.62400001,5.3936276,5,.125,1,0,0,3.8999999,1,1,0,1,0,0,33,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9,1,0,0,0,1,.51300001,5.6167712,23,.103,0,0,0,3.8999999,1,1,0,0,0,0,55,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5,1,0,0,0,0,.35299999,5.9914646,0,.071000002,0,0,0,3.8999999,0,0,0,0,0,0,23,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4,0,0,1,0,1,.20100001,6.5510802,0,.039999999,1,0,1,3.8999999,1,1,0,1,0,0,41,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,1,.62400001,5.2882671,4,.125,0,0,1,3.8999999,1,1,0,1,0,0,37,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,0,1,0,0,1,.40799999,5.8464389,2,.082000002,1,0,0,3.8999999,0,1,1,1,0,1,44,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5,1,0,0,0,0,.47,5.7037826,5,.093999997,0,0,0,3.8999999,0,0,1,0,0,0,25,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7,1,0,0,0,0,.35299999,5.9914646,1,.071000002,1,0,0,3.8999999,1,0,0,0,0,0,42,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,0,0,1,0,.463,5.9914646,1,.23100001,0,1,0,5.8999996,1,1,0,0,0,0,24,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
18,1,0,0,0,1,.5,5.2983174,5,.25,1,0,0,5.8999996,1,1,0,0,0,0,59,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
9,0,0,1,0,1,.37,6.2146082,6,.185,1,0,0,5.8999996,1,1,0,0,0,0,28,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2,0,0,0,1,1,.5,5.7037826,0,.25,1,0,0,5.8999996,1,1,0,1,1,0,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,0,1,0,0,0,.5,5.1059456,0,.25,0,0,1,5.8999996,1,0,0,0,0,0,27,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4,0,0,1,0,1,.5,5.521461,0,.25,0,0,1,5.8999996,1,1,0,1,1,0,35,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6,0,0,0,1,1,.5,5.7037826,0,.25,0,0,1,5.8999996,0,1,1,1,1,0,28,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
15,0,0,0,1,1,.41100001,6.1092477,3,.206,1,0,0,5.8999996,1,1,0,1,0,0,40,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
4,0,0,0,1,0,.5,5.5174527,0,.25,1,0,0,5.8999996,0,0,0,0,0,0,20,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5,0,0,0,1,1,.5,5.521461,10,.25,0,0,1,5.8999996,1,1,0,1,0,0,31,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
8,0,0,0,1,1,.44999999,6.0185933,23,.22499999,0,0,1,5.8999996,0,1,1,1,0,0,44,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2,1,0,0,0,0,.463,5.9914646,1,.23100001,1,0,0,5.8999996,1,0,0,0,0,0,26,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3,0,0,0,1,0,.5,5.3375382,1,.25,1,0,0,5.8999996,1,1,0,1,0,0,44,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3,0,0,0,1,1,.5,5.7037826,1,.25,1,0,1,5.8999996,1,1,0,1,1,0,45,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3,0,0,0,1,0,.39500001,6.1484685,10,.198,1,0,1,5.8999996,1,1,0,1,0,0,43,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
7,0,0,1,0,1,.5,5.5606818,9,.25,0,0,0,5.8999996,0,1,1,1,0,0,43,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,0,0,1,0,0,.5,4.8283138,2,.25,0,0,1,5.8999996,1,0,0,0,0,0,22,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2,0,0,0,1,0,.5,4.0943446,0,.167,1,0,1,5.2999997,0,0,1,0,0,1,22,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
4,1,0,0,0,1,.5,5.2983174,0,.15000001,1,0,1,5.2999997,0,0,0,0,0,1,30,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5,0,0,1,0,1,.5,4.9416423,0,.15000001,1,0,0,5.2999997,1,0,0,0,0,0,40,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2,0,0,1,0,1,.5,5.2983174,1,.15000001,1,0,1,5.2999997,1,0,0,0,0,0,22,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,1,0,0,0,0,.5,4.7874918,4,.15000001,0,0,1,5.2999997,0,1,1,0,0,0,46,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
4,0,0,0,1,1,.38800001,6.0520892,16,.116,1,0,0,5.2999997,1,1,0,0,0,1,47,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8,0,0,0,1,1,.5,5.1929569,37,.15000001,0,0,1,5.2999997,1,0,1,0,0,1,54,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2,1,0,0,0,0,.236,6.5510802,3,.071000002,1,0,1,5.2999997,1,1,0,1,0,0,33,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,0,0,1,0,0,.47099999,5.857933,0,.141,0,1,1,5.2999997,0,0,0,0,0,0,22,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6,0,0,0,1,1,.48699999,5.7037826,2,.050000001,0,0,1,4.7999997,0,1,1,0,0,0,59,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5,1,0,0,0,0,.5,5.1929569,0,.082999997,1,0,0,4.7999997,0,0,0,0,0,0,27,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14,0,0,0,1,1,.5,5.521461,2,.059999999,0,1,0,4.7999997,0,1,1,1,0,0,27,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,0,0,1,0,0,.5,5.2983174,1,.075000003,0,0,1,4.7999997,0,1,1,0,0,0,22,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2,0,0,1,0,0,.417,5.857933,4,.043000001,1,0,1,4.7999997,1,1,0,1,1,0,21,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,0,0,1,0,1,.417,5.857933,3,.043000001,0,0,1,4.7999997,1,0,0,0,0,0,21,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,0,0,0,1,1,.5,5.3471074,1,.071000002,1,0,0,4.7999997,1,1,0,1,0,0,35,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,1,0,0,0,1,.292,6.2146082,0,.029999999,1,0,1,4.7999997,1,1,0,0,0,0,44,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,0,0,1,0,0,.333,6.3099184,0,.16599999,1,0,0,7.0999999,1,1,0,1,1,0,41,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1,0,0,0,0,.48800001,5.9269261,2,.244,1,0,1,7.0999999,1,1,0,1,0,0,43,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
10,0,0,0,1,1,.153,7.0900769,0,.075999998,1,0,1,7.0999999,1,0,0,0,0,0,55,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1,0,0,1,0,0,.32100001,6.3456364,0,.161,0,0,0,7.0999999,1,1,0,1,1,0,27,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
3,1,0,0,0,1,.153,7.0900769,1,.075999998,1,0,0,7.0999999,1,0,0,0,0,0,32,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3,0,0,0,1,0,.16599999,7.0030656,0,.082999997,1,0,1,7.0999999,1,1,0,0,0,0,42,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7,0,0,0,1,0,.51999998,5.768321,0,.25999999,1,0,1,7.0999999,0,0,0,0,0,0,21,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
17,0,0,1,0,1,.51999998,5.1647859,1,.25999999,1,0,0,7.0999999,1,1,0,1,1,0,32,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7,0,1,0,0,0,.51999998,5.7037826,0,.25999999,1,0,1,7.0999999,0,0,0,0,0,0,23,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4,1,0,0,0,1,.48800001,5.9269261,1,.244,1,0,0,7.0999999,1,1,0,1,0,0,35,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
15,0,1,0,0,0,.51999998,5.1929569,2,.25999999,0,0,1,7.0999999,0,1,1,1,1,0,29,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5,0,1,0,0,0,.51999998,5.7037826,0,.25999999,1,0,0,7.0999999,0,0,0,0,0,0,23,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
16,1,0,0,0,1,.16599999,7.0030656,4,.082999997,0,0,1,7.0999999,1,1,0,1,1,0,32,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2,0,0,0,1,0,.51999998,5.1357985,0,.25999999,0,0,1,7.0999999,0,0,1,0,0,0,23,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1,0,0,0,0,.458,5.9914646,3,.229,0,1,1,7.0999999,1,0,0,0,0,0,42,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
13,0,1,0,0,1,.20299999,6.8023949,3,.102,1,0,1,7.0999999,1,1,0,1,1,0,30,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2,0,0,0,1,1,.51999998,5.521461,3,.25999999,0,0,0,7.0999999,0,0,1,0,0,0,22,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4,0,0,0,1,0,.51999998,5.857933,0,.25999999,1,0,1,7.0999999,1,1,0,1,0,0,43,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8,0,0,1,0,0,.51999998,5.0106354,1,.25999999,0,0,0,7.0999999,0,0,1,0,0,0,21,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
6,0,1,0,0,1,.51999998,5.6347895,0,.25999999,0,1,0,7.0999999,0,1,1,0,0,0,20,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3,1,0,0,0,0,.30500001,6.3969297,6,.153,1,0,1,7.0999999,1,1,0,1,0,0,35,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,0,0,1,0,0,1.133,3.4011974,0,.56699997,0,0,1,7.0999999,0,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
14,1,0,0,0,1,.465,6.025866,5,.116,1,0,0,8.3999996,1,0,1,0,0,0,61,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
13,1,0,0,0,1,.51999998,5.5606818,2,.13,1,0,0,8.3999996,1,0,1,0,0,1,30,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
10,0,0,1,0,0,.51999998,5.2417469,2,.13,0,0,0,8.3999996,1,1,0,0,0,0,33,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
7,1,0,0,0,1,.51999998,5.6489744,12,.13,0,0,1,8.3999996,1,1,0,1,1,0,36,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
27,0,0,0,1,1,.51999998,5.3375382,1,.13,0,0,0,8.3999996,1,1,0,1,1,0,35,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5,0,0,0,1,1,.51999998,5.2933049,12,.13,1,0,1,8.3999996,1,1,0,0,0,0,55,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5,0,0,1,0,1,.51999998,4.8903489,4,.13,0,0,0,8.3999996,1,0,1,0,0,0,49,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10,0,1,0,0,0,.51999998,4.8121843,0,.13,1,0,1,8.3999996,0,0,1,1,0,0,24,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3,0,0,1,0,0,.51999998,5.1929569,1,.13,1,0,0,8.3999996,1,1,0,1,0,0,38,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5,0,1,0,0,0,.51999998,4.919981,6,.13,1,0,0,8.3999996,1,0,1,1,0,1,36,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
11,0,0,0,1,0,.51999998,4.7957907,5,.13,0,0,1,8.3999996,0,0,0,1,0,0,24,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4,0,0,0,1,0,.51999998,4.9558272,1,.13,1,0,0,8.3999996,1,0,0,0,0,0,31,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,0,0,0,0,.301,6.4599047,0,.075000003,1,0,0,8.3999996,1,0,0,0,0,0,25,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,0,0,0,0,.51999998,5.7899604,1,.13,1,0,1,8.3999996,1,1,0,0,0,0,24,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5,0,0,1,0,0,.51999998,4.8903489,0,.13,0,0,0,8.3999996,0,0,1,0,0,0,22,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3,0,0,0,1,0,.51999998,5.4249501,3,.13,1,0,1,8.3999996,1,1,0,1,1,1,45,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5,1,0,0,0,1,.51999998,5.1929569,2,.13,1,0,0,8.3999996,0,1,1,1,0,0,37,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2,0,0,1,0,1,.51999998,5.7745514,6,.13,1,0,1,8.3999996,1,1,0,0,0,0,47,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3,1,0,0,0,1,.51999998,4.7361984,2,.13,0,0,1,8.3999996,0,1,1,1,0,0,34,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2,0,1,0,0,0,.50800002,5.9375362,0,.127,0,0,0,8.3999996,1,0,0,0,0,0,25,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4,1,0,0,0,0,.40599999,6.1612072,7,.102,0,0,1,8.3999996,1,1,0,0,0,0,32,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
9,0,0,1,0,0,.51999998,4.7535901,0,.13,1,0,0,8.3999996,0,1,1,1,0,0,37,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,0,0,0,0,.51999998,5.7137327,0,.13,1,0,1,8.3999996,1,1,0,1,1,1,25,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,0,0,0,0,.338,6.3421216,1,.085000001,0,0,1,8.3999996,1,0,1,0,0,0,31,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
8,0,0,0,1,1,.50800002,5.9375362,1,.127,0,0,0,8.3999996,0,0,1,1,1,0,23,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
8,0,0,0,1,1,.51999998,5.0238805,1,.13,0,0,1,8.3999996,0,0,0,1,0,1,30,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5,0,0,0,1,0,.50800002,5.9375362,1,.127,0,1,0,8.3999996,1,0,0,1,1,0,36,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2,1,0,0,0,0,.50800002,5.9375362,5,.127,0,0,1,8.3999996,0,1,1,0,0,0,41,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2,1,0,0,0,1,.338,6.3421216,13,.085000001,1,0,0,8.3999996,1,1,0,1,0,0,32,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4,0,0,0,1,1,.32699999,6.3750248,30,.082000002,0,1,1,8.3999996,1,0,0,0,0,0,53,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
9,0,1,0,0,1,.50199997,5.9480348,2,.126,1,0,0,8.3999996,0,1,1,1,0,0,41,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
4,1,0,0,0,1,.43900001,6.0822191,15,.11,0,0,0,8.3999996,0,1,1,0,0,0,38,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2,0,0,1,0,0,.51999998,5.7930136,0,.13,1,0,0,8.3999996,1,1,0,0,0,0,47,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3,0,0,0,1,0,.51999998,4.4998097,3,.13,0,1,0,8.3999996,0,1,1,0,0,0,44,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,0,0,0,1,.51999998,5.4249501,1,.13,0,1,1,8.3999996,1,1,0,0,0,0,27,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
23,0,0,1,0,0,.51999998,4.8520303,0,.13,1,0,1,8.3999996,1,1,0,0,0,0,21,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
9,1,0,0,0,1,.51999998,5.46806,10,.13,1,0,0,8.3999996,0,1,1,1,1,0,29,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
7,0,0,0,1,0,.51999998,5.46806,0,.13,1,0,1,8.3999996,1,1,0,1,1,1,25,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
9,1,0,0,0,1,.48300001,5.9864521,3,.121,0,1,0,8.3999996,1,0,1,0,0,0,21,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
6,0,1,0,0,0,.51999998,4.8441873,0,.13,0,0,0,8.3999996,1,0,1,0,0,0,54,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
6,0,0,0,1,0,.51999998,5.1119876,0,.13,0,1,0,8.3999996,0,0,0,0,0,0,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5,0,0,0,1,1,.51999998,5.46806,1,.13,1,0,0,8.3999996,1,1,0,1,1,0,35,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5,0,0,1,0,0,.51999998,5.5872488,4,.13,1,0,1,8.3999996,1,0,1,0,0,0,26,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
7,1,0,0,0,1,.47799999,5.9989367,2,.119,0,1,0,8.3999996,1,0,1,0,0,0,31,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3,0,0,0,1,0,.36300001,6.2728772,9,.090999998,1,0,1,8.3999996,1,1,0,1,0,0,33,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
17,0,0,0,1,1,.40599999,6.1612072,5,.102,1,0,1,8.3999996,1,1,0,1,1,0,37,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
